From Date,To Date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Xylene,MP-Xylene,Eth-Benzene,WS,WD,AT,RH,BP,SR,TOT-RF,RF,Temp
26-05-2021 00:00,27-05-2021 00:00,72.83,199.64,63.78,17.24,47.99,35.27,33.23,0.37,79.11,None,None,,,,1.58,191.32,32.41,37.57,741.45,139.59,,None,27.61
27-05-2021 00:00,28-05-2021 00:00,64.79,193.18,55.3,11.03,38.45,44.85,33.3,2.15,71.09,None,None,,,,1.53,198.53,32.74,43.4,741.73,137.98,,None,27.52
28-05-2021 00:00,29-05-2021 00:00,27.28,95.18,23.52,12.82,22.75,55.01,18.83,4.72,48.17,None,None,,,,2.14,173.99,31.5,55.15,741.53,133.97,,None,27.55
29-05-2021 00:00,30-05-2021 00:00,15.26,86.28,20.12,9.76,18.62,35.05,12.27,4.72,50.68,None,None,,,,2.72,155.07,31.41,53.09,741.64,125.09,,None,28.02
30-05-2021 00:00,31-05-2021 00:00,23.18,133.96,24.65,7.09,18.89,33.69,11.09,5.54,54.3,None,None,,,,2.28,199.75,31.06,52.74,741.51,124.32,,None,29.13
31-05-2021 00:00,01-06-2021 00:00,45.11,188.19,53.49,16.91,42.23,26.15,21.16,1.35,58.27,None,None,,,,1.42,189.47,32.81,45.41,741.55,120.47,,None,27.91
01-06-2021 00:00,02-06-2021 00:00,29.41,91.23,36.56,5.76,23.94,30.84,14.71,4.64,61.51,None,None,,,,2.41,232.57,28.7,59.8,741.34,123.54,,13.25,27.84
02-06-2021 00:00,03-06-2021 00:00,57.49,156.59,43.08,16.26,35.81,42.99,13.53,0,55.74,None,None,,,,1.9,195.11,30.29,56.25,741.67,119.15,,None,27.67
03-06-2021 00:00,04-06-2021 00:00,82.03,197.73,41.63,3.06,24.68,50.35,12.85,0.02,66.74,None,None,,,,1.27,261.18,31.2,56.17,741.94,99.58,,None,28.64
04-06-2021 00:00,05-06-2021 00:00,73.18,188.49,33.44,3.9,20.89,66.88,16.03,0,48.65,None,None,,,,1.54,255.71,32.07,54.23,742,135.9,,3,28.59
05-06-2021 00:00,06-06-2021 00:00,39.3,125.81,39.92,7.32,27.24,40.73,14.79,2.86,53.73,None,None,,,,1.52,223.3,30.9,52.34,741.65,125.8,,None,27.93
06-06-2021 00:00,07-06-2021 00:00,54.05,216.02,54,18.83,44.02,38.82,18.79,0,58.11,None,None,,,,1.35,191.16,32.01,50.25,741.95,129.64,,None,27.61
07-06-2021 00:00,08-06-2021 00:00,66.78,224.94,52.97,10.32,36.61,45.19,21.48,3.97,62.3,None,None,,,,1.36,212.07,33.51,48.27,741.81,120.34,,None,28.24
08-06-2021 00:00,09-06-2021 00:00,69.12,506.55,51.73,26.28,48.94,44.68,20.92,2.47,36.18,None,None,,,,2.55,165.8,35.31,43.25,741.9,118.78,,None,28.94
09-06-2021 00:00,10-06-2021 00:00,42.43,418.42,31.61,6.03,21.77,35.51,15.79,6.31,43.09,None,None,,,,3.17,174.75,35.89,42.59,741.59,119.49,,None,29.15
10-06-2021 00:00,11-06-2021 00:00,47.59,169.73,16.93,3.82,12.13,59.94,14.97,1.16,23.9,None,None,,,,2.49,229.48,32.12,59.38,741.4,112.92,,None,28.87
11-06-2021 00:00,12-06-2021 00:00,29.58,91.27,21.68,1.27,12.37,22.55,12.32,3.48,23.4,None,None,,,,1.73,203.06,29.09,65,740.62,6.09,,1,24.45
12-06-2021 00:00,13-06-2021 00:00,25.94,87.08,17.08,2.76,11.37,53.37,15.65,3.21,35.3,None,None,,,,2.7,221.8,30.44,60.89,741.27,94.18,,None,27.74
13-06-2021 00:00,14-06-2021 00:00,34.62,97.35,22.86,2.6,14.32,36.09,16.36,4.96,44.89,None,None,,,,1.82,217.71,30.84,58.84,741.35,117.87,,None,28.39
14-06-2021 00:00,15-06-2021 00:00,35.65,97.19,24.12,10.96,21.34,37.8,16.66,4.09,66.36,None,None,,,,1.69,227.49,31.74,58.16,741.32,124.46,,None,29.09
15-06-2021 00:00,16-06-2021 00:00,24.92,97.76,29.13,15.07,27.87,35.83,11.88,2.02,61.22,None,None,,,,1.77,172.02,31,58.92,740.81,115.54,,None,30.33
16-06-2021 00:00,17-06-2021 00:00,31.78,78.36,24.81,4.51,16.78,35.55,14.05,0.01,37.05,None,None,,,,1.74,248.73,28.93,66.93,740.84,82.04,,4,29.36
17-06-2021 00:00,18-06-2021 00:00,37.17,81.68,26.59,6.42,19.42,47.02,3.72,4.75,28.93,None,None,,,,1.45,269.4,29.56,68.94,741.11,85.91,,20.6,28.15
18-06-2021 00:00,19-06-2021 00:00,22.76,47.79,18.87,3.91,13.25,45.63,13.04,6.29,35.19,None,None,,,,2.16,261.45,29.49,66.76,741.31,113.05,,None,28.66
19-06-2021 00:00,20-06-2021 00:00,21.9,52.59,17.75,4.01,12.65,38.15,7.47,4.03,27.94,None,None,,,,2.45,277.76,29.17,67.63,741.3,110.82,,None,29.15
20-06-2021 00:00,21-06-2021 00:00,14.74,34,16.8,4.48,12.59,34.96,4.95,0,27.56,None,None,,,,1.94,283.07,28.42,71.44,741.18,79.2,,7,28.63
21-06-2021 00:00,22-06-2021 00:00,28.9,76.79,32.32,9.57,24.97,42.11,9.47,0,29.04,None,None,,,,1.25,244.01,31.06,63.8,741.48,125.02,,None,29.77
22-06-2021 00:00,23-06-2021 00:00,48,168.38,43.51,11.25,32.28,37.01,16.36,3.31,56.82,None,None,,,,1.28,202.65,33.2,52.97,741.77,117.99,,None,28.61
23-06-2021 00:00,24-06-2021 00:00,81.79,236.67,54.1,11.16,37.86,44.4,24.53,5.82,62.82,None,None,,,,1.27,234.55,33.53,51.97,741.85,119.55,,None,28.07
24-06-2021 00:00,25-06-2021 00:00,44.97,104.21,22.25,4.08,15.15,44.73,14.12,0,42.82,None,None,,,,2.07,219.88,31.38,62.39,741.48,145.2,,None,27.91
25-06-2021 00:00,26-06-2021 00:00,42.23,232.57,39.11,37.05,50.77,40.48,15.12,0,81.38,None,None,,,,0.57,207.33,None,None,708.6,141.67,,None,30.46
26-06-2021 00:00,27-06-2021 00:00,33.12,101.61,28.06,5.55,19.43,33.4,12.76,0,35.54,None,None,,,,0.45,244.98,None,None,708.24,49.78,,None,27.35
27-06-2021 00:00,28-06-2021 00:00,59.88,182.24,36.37,3.97,22.58,48.64,12.94,2.65,67.86,None,None,,,,0.43,276.81,None,None,709.31,137.26,,None,27.78
28-06-2021 00:00,29-06-2021 00:00,73.89,182.96,47.7,8.52,32.3,49.13,13.7,1.65,51.26,None,None,,,,0.39,216.74,34.91,57.11,708.94,109.85,,None,28.5
29-06-2021 00:00,30-06-2021 00:00,82.32,290.56,51.61,14.73,39.41,45.97,17.75,0.44,78.85,None,None,,,,0.49,168.19,36.49,48.82,708.69,123.65,,None,30.74
30-06-2021 00:00,01-07-2021 00:00,69.77,467.82,53.7,9.33,36.15,41.95,19.22,0.59,64.41,None,None,,,,0.66,184.82,37.36,44.4,708.63,123.09,,None,31.56
01-07-2021 00:00,02-07-2021 00:00,54.42,409.85,40.89,18.45,36.75,33.17,15.59,0.5,53.77,None,None,,,,0.68,187.79,37.39,45.29,708.52,125.28,,None,30.55
02-07-2021 00:00,03-07-2021 00:00,55.71,390.34,35.95,20.86,36,37.77,12.64,0.36,40.28,None,None,,,,0.63,195.44,35.44,53.62,708.42,114.54,,1.5,30.68
03-07-2021 00:00,04-07-2021 00:00,49.03,181.91,45.62,21.34,41.63,37.25,13.74,0.7,58.67,None,None,,,,0.49,181.5,32.83,61.95,708.31,74.03,,10.25,30.9
04-07-2021 00:00,05-07-2021 00:00,64.26,186.55,50.84,16.78,40.42,44.53,20.5,0.69,65.28,None,None,,,,0.4,216.32,34.19,59.12,708.69,127.74,,None,30.33
05-07-2021 00:00,06-07-2021 00:00,65.57,238.9,42.34,5.37,26.89,43.62,18.89,0.41,71.41,None,None,,,,0.45,214.21,35.37,52.83,708.9,121.75,,None,30.88
06-07-2021 00:00,07-07-2021 00:00,44,190.1,27.37,1.87,16.07,43.18,13.42,0.26,45.81,None,None,,,,0.58,180.93,33.75,56.4,708.52,80.57,,None,30.71
07-07-2021 00:00,08-07-2021 00:00,38.74,254,43.64,2.77,25.45,48.14,19.37,0.5,60.35,None,None,,,,0.44,194.31,36.47,50.34,708.63,14.26,,None,33.15
08-07-2021 00:00,09-07-2021 00:00,41.01,292.03,39.08,8.19,27.14,35.2,14.98,0.47,60.55,None,None,,,,0.58,198.38,36.61,48.19,708.74,122.5,,1,29.72
09-07-2021 00:00,10-07-2021 00:00,41.15,109.46,17.94,4.48,13.16,43.14,9.55,0.68,57,None,None,,,,0.52,231.19,33.93,61.79,708.42,97.16,,None,26.77
10-07-2021 00:00,11-07-2021 00:00,30.8,74.47,17.08,4.37,12.54,17.48,2.15,0.27,27.07,None,None,,,,0.51,233.29,34.89,60.54,708.69,125.61,,None,23.95
11-07-2021 00:00,12-07-2021 00:00,41.4,87.97,16.49,4.56,12.42,32.17,3.61,0.34,19.36,None,None,,,,0.61,223.17,33.85,66.43,708.52,108.71,,None,24.16
12-07-2021 00:00,13-07-2021 00:00,28.81,62.27,22.59,6,16.89,67.99,14.39,0.84,12.34,None,None,,,,0.58,219.72,32.75,68.9,708.46,92.24,,None,29.02
13-07-2021 00:00,14-07-2021 00:00,31.02,65.79,26.65,11.18,23.27,49.26,9.12,0.29,19.19,None,None,,,,0.52,234.85,32,74.6,708.32,54.63,,None,35.26
14-07-2021 00:00,15-07-2021 00:00,16.85,36.61,30.71,8.79,23.22,46.26,9.83,0.34,22.64,None,None,,,,0.5,257.15,29.74,83.8,708,13.15,,12.89,35.34
15-07-2021 00:00,16-07-2021 00:00,34.1,67.21,22.54,7.76,18.39,43.66,13.17,0.34,28.31,None,None,,,,0.5,262.61,33.04,73.76,708.5,120.81,,None,35.18
16-07-2021 00:00,17-07-2021 00:00,37.49,81.04,24.53,5.93,17.87,36.74,10.36,0.47,34.58,None,None,,,,0.5,264.02,34.15,67.8,708.84,127.4,,None,30.06
17-07-2021 00:00,18-07-2021 00:00,60.09,119.97,32.02,19.79,32.89,39.47,7.73,0.61,43.52,None,None,,,,0.43,229.6,34.44,66.4,708.72,104.91,,None,26.96
18-07-2021 00:00,19-07-2021 00:00,32.42,83.67,31.53,19.38,32.22,37.6,6,0.44,29.8,None,None,,,,0.46,179.6,32.67,72.06,708.25,65.21,,None,27.02
19-07-2021 00:00,20-07-2021 00:00,19.93,34.32,38.78,18.72,35.83,39.16,3.63,0.61,30.12,None,None,,,,0.44,160.95,29.68,85.83,708,19.78,,3.38,27.8
20-07-2021 00:00,21-07-2021 00:00,32.8,54.95,36.29,21.89,37.12,32.76,4.06,0.61,18.24,None,None,,,,0.37,238.98,30.02,83.82,708.04,46.74,,8.44,28.66
21-07-2021 00:00,22-07-2021 00:00,38.1,83.79,37.93,25.23,40.67,33.55,6.1,0.72,38.85,None,None,,,,0.39,239.33,31.99,75.68,708.27,96.01,,1,30.84
22-07-2021 00:00,23-07-2021 00:00,18.31,43.06,16.55,5.92,13.61,34.47,3.84,0.23,28.16,None,None,,,,0.5,277.08,31.52,77.43,708.07,89.85,,None,30.98
23-07-2021 00:00,24-07-2021 00:00,32.35,68.69,23.99,10.64,21.3,35.15,2.63,0.65,29.38,None,None,,,,0.43,242.68,32.54,74,708.28,100.98,,None,30.54
24-07-2021 00:00,25-07-2021 00:00,40.52,96.18,30.75,14.02,27.77,45.84,4.25,0.49,25.23,None,None,,,,0.4,223.95,33.45,71.58,708.39,99.59,,None,29.86
25-07-2021 00:00,26-07-2021 00:00,29.09,71.22,22.82,11.78,21.57,47.23,3.88,0.37,24.09,None,None,,,,0.42,233.75,33.79,69.97,708.44,116.08,,None,29.83
26-07-2021 00:00,27-07-2021 00:00,41.98,80.14,20.5,4.94,14.93,49.12,4.5,0.57,28.45,None,None,,,,0.41,236.59,32.55,75.67,723.89,48.57,,None,29.8
27-07-2021 00:00,28-07-2021 00:00,39.2,88.28,30.35,10.3,24.51,50.45,4.53,0.69,25.57,None,None,,,,0.5,204.27,31.46,81.01,738,45.54,,8.67,30.39
28-07-2021 00:00,29-07-2021 00:00,20.89,36.1,28.44,15.13,27.43,37.85,3.86,0.31,16.26,None,None,,,,0.43,178.61,29.96,87.26,738,18.89,,6.49,30.29
29-07-2021 00:00,30-07-2021 00:00,23.08,50.22,29.32,11.4,24.87,31.41,3.22,0.52,24.52,None,None,,,,0.42,201.3,30.82,81.71,738.16,76.45,,5.91,28.69
30-07-2021 00:00,31-07-2021 00:00,20.3,37.08,24.21,9.73,20.68,31.05,4.17,0.55,18.67,None,None,,,,0.39,258,30.9,82.94,738.16,73.91,,2.94,28.59
31-07-2021 00:00,01-08-2021 00:00,17.91,62.65,21.71,11.76,21.15,30.39,3,0.56,20.3,None,None,,,,0.42,243.61,32.12,76.6,738.29,89.2,,None,28.74
01-08-2021 00:00,02-08-2021 00:00,30.86,76.38,37.3,19.72,35.48,32.52,4.3,0.81,27.07,None,None,,,,0.4,198.24,31.22,79.92,738.07,61.52,,10.95,28.62
02-08-2021 00:00,03-08-2021 00:00,28.27,54.8,23.74,8.54,19.57,31.43,3.17,0.45,17.58,None,None,,,,0.38,264.75,31.73,79.06,738.15,69.54,,2.3,28.66
03-08-2021 00:00,04-08-2021 00:00,18.49,47.99,16.86,5.84,13.71,29.09,5.01,0.44,22.73,None,None,,,,0.49,278.93,32.34,73.95,738.34,104.69,,None,28.64
04-08-2021 00:00,05-08-2021 00:00,19.47,57.51,21.16,9.72,19.16,29.67,4.68,0.58,25.01,None,None,,,,0.45,266.69,32.34,71.78,738.44,114.09,,None,28.59
05-08-2021 00:00,06-08-2021 00:00,26.8,68.49,19.84,5.6,15.11,35.32,6.53,0.28,27.62,None,None,,,,0.41,259.26,32.86,70.86,738.46,97.03,,None,28.81
06-08-2021 00:00,07-08-2021 00:00,38.07,90.77,25.51,9.97,21.67,37.66,3.26,0.66,23.12,None,None,,,,0.4,276.28,32.86,72.51,738.32,96.65,,None,28.89
07-08-2021 00:00,08-08-2021 00:00,35.24,77.78,27.12,14.66,26.34,38.55,4.7,0.6,15.91,None,None,,,,0.37,261.54,31.32,80.56,738.1,45.2,,8.67,30.29
08-08-2021 00:00,09-08-2021 00:00,39.59,65.89,28.81,12.34,25.36,39.15,3.85,0.41,24.4,None,None,,,,0.39,249.67,30.88,83.08,738.21,57.9,,1.82,31.33
09-08-2021 00:00,10-08-2021 00:00,42.11,89.12,27.45,17.41,28.74,35.4,4.54,0.51,23.75,None,None,,,,0.4,210.86,31.1,80.82,738.26,64.89,,1,31.17
10-08-2021 00:00,11-08-2021 00:00,45.84,191.35,35.28,16.26,31.99,33.63,5.19,0.65,33.54,None,None,,,,0.53,159.26,33.11,69.97,738.48,112.72,,None,30.69
11-08-2021 00:00,12-08-2021 00:00,32.46,192.17,26.65,9.08,21.56,34.46,5.17,0.38,34.32,None,None,,,,0.67,174.64,33.91,61.43,738.57,121.42,,None,30.57
12-08-2021 00:00,13-08-2021 00:00,30.45,181.18,22.45,5.17,16.15,28.93,8.91,0.31,39.37,None,None,,,,0.59,182.93,33.96,60.16,738.62,123.03,,None,29.71
13-08-2021 00:00,14-08-2021 00:00,29.88,180.58,28,8.28,21.63,26.9,4.83,0.5,35.33,None,None,,,,0.6,181.5,34.08,59.71,738.53,109.35,,None,29.03
14-08-2021 00:00,15-08-2021 00:00,29.54,181.69,23.47,6.1,17.44,27.67,5.19,0.38,32.91,None,None,,,,0.59,194.84,34.05,59.74,738.45,119.41,,None,28.47
15-08-2021 00:00,16-08-2021 00:00,32.74,166,23.05,4.93,16.27,31.06,4.79,0.36,39.75,None,None,,,,0.53,184.68,34.21,60.15,738.58,119.38,,None,28.49
16-08-2021 00:00,17-08-2021 00:00,33.34,173.36,23.17,5.08,16.46,32.32,3.04,0.51,32.28,None,None,,,,0.52,199.83,34.42,60.27,738.8,119.97,,None,28.77
17-08-2021 00:00,18-08-2021 00:00,49.33,195.54,25.27,7.47,19.51,34.49,3.07,0.56,35.01,None,None,,,,0.44,213.12,34.62,62.99,738.91,107.83,,None,28.79
18-08-2021 00:00,19-08-2021 00:00,59.42,195.27,30.22,9.2,23.56,35.24,4.05,0.65,48.4,None,None,,,,0.42,197.9,34.48,62.85,738.55,111.01,,None,29.11
19-08-2021 00:00,20-08-2021 00:00,76.13,162.4,24.97,5.48,17.74,36.15,4.27,0.57,35.36,None,None,,,,0.41,252.53,33.44,68.97,738.38,93.51,,None,28.91
20-08-2021 00:00,21-08-2021 00:00,30.41,59.06,16.53,4.68,12.6,32.76,3.37,0.45,27.28,None,None,,,,0.5,246.53,30.21,81.24,738.07,30.14,,1.33,29.04
21-08-2021 00:00,22-08-2021 00:00,17.69,31.28,17.27,6.54,14.89,32,3.25,0.52,20.32,None,None,,,,0.47,253.38,30.37,85.31,738.21,51.55,,10.9,30.54
22-08-2021 00:00,23-08-2021 00:00,32.95,52.44,20.34,7.95,17.29,27.36,3.43,0.66,26.03,None,None,,,,0.39,213.26,31.88,78.98,738.39,81.23,,8,32.76
23-08-2021 00:00,24-08-2021 00:00,47.84,92.25,34.32,12.38,28.31,24.33,5.41,0.94,41.47,None,None,,,,0.37,231.52,32.14,78.75,738.32,69.04,,10.17,31.76
24-08-2021 00:00,25-08-2021 00:00,71.8,124.62,36.18,16.73,32.84,27.03,3.5,1.07,21.67,None,None,,,,0.36,191.48,32.05,81.59,738.22,51,,15.33,30.74
25-08-2021 00:00,26-08-2021 00:00,38.99,171.11,32.19,28.61,40.38,29.06,5.59,0.75,27.8,None,None,,,,0.62,160.98,33.55,65.97,738.43,117.71,,None,30.71
26-08-2021 00:00,27-08-2021 00:00,30.15,188.67,29.9,17.15,29.84,27.57,3.81,0.66,31.45,None,None,,,,0.6,173.07,33.01,62.71,738.31,96.71,,None,30.57
27-08-2021 00:00,28-08-2021 00:00,39.98,211.09,37.7,13.39,30.95,29.82,4.51,0.54,30.72,None,None,,,,0.46,182.78,33.31,62.95,738.43,108.9,,None,31.38
28-08-2021 00:00,29-08-2021 00:00,48.59,137.62,24.88,3.61,16.17,28.39,5.16,0.51,27.66,None,None,,,,0.44,233.89,32.22,73.11,738.3,81.88,,None,29.43
29-08-2021 00:00,30-08-2021 00:00,47.23,104.02,16.79,3.1,11.47,32.47,3.51,0.4,31.46,None,None,,,,0.43,216.51,31.91,76.03,738.35,91.4,,None,28.6
30-08-2021 00:00,31-08-2021 00:00,19.8,45.98,12.61,2.59,8.81,29.05,3.64,0.44,28.14,None,None,,,,0.48,251.92,31.5,75.07,738.56,80.3,,None,28.67
31-08-2021 00:00,01-09-2021 00:00,15.9,38.22,16.68,4.45,12.5,25.93,4.44,0.43,16.86,None,None,,,,0.46,278.54,29.6,84.7,738.17,22.58,,5.36,29.74
01-09-2021 00:00,02-09-2021 00:00,11.53,24.08,18.6,6,14.72,24.98,2.99,0.46,15.18,None,None,,,,0.42,272.4,29,87.62,738.05,22.92,,8.96,31.9
02-09-2021 00:00,03-09-2021 00:00,19.93,51.33,23.1,14.77,24.3,21.4,2.74,0.83,21,None,0,,,,0.4,242.27,31.05,79.06,738.32,91.65,,14.62,31.9
03-09-2021 00:00,04-09-2021 00:00,30.05,70.28,26.08,25.18,34.21,22.11,2.38,0.5,23.76,None,0,,,,0.43,212.23,31.65,76.92,738.4,95,,9.17,30.22
04-09-2021 00:00,05-09-2021 00:00,29.82,86.03,50.46,39.45,58.91,21.5,4.96,1.58,20.99,None,None,,,,0.36,198.33,30.72,81.69,738.24,62.82,,2,29.25
05-09-2021 00:00,06-09-2021 00:00,45.81,105.79,40.58,24.93,41.57,23,5.37,0.43,27.57,None,None,,,,0.36,207.57,31.53,79.06,738.38,79.52,,1,27.8
06-09-2021 00:00,07-09-2021 00:00,58.33,126.32,44.21,26.22,44.84,28.27,5.34,1.05,21.64,None,None,,,,0.36,222.65,32.7,75.46,738.65,91.2,,None,27.33
07-09-2021 00:00,08-09-2021 00:00,37.5,82.05,30.01,12.33,25.98,37.45,4.57,0.62,22.7,None,None,,,,0.41,230.22,31.83,78.25,738.5,59.81,,6,29.89
08-09-2021 00:00,09-09-2021 00:00,16.56,51.67,22.52,6.71,17.43,27.92,4.56,0.34,26.5,None,None,,,,0.51,249.22,31.53,74.68,738.47,79.04,,None,30.23
09-09-2021 00:00,10-09-2021 00:00,33.98,64.84,26.86,10.13,22.52,24.46,5.16,0.75,23.35,None,None,,,,0.46,261.39,31.5,76.28,738.38,69.79,,2,28.32
10-09-2021 00:00,11-09-2021 00:00,24.71,50.04,24.12,9.18,20.29,24.79,3.29,0.51,27.68,None,None,,,,0.51,248.4,31.02,77.93,738.35,78.27,,2.5,28.45
11-09-2021 00:00,12-09-2021 00:00,15.45,26.7,24.45,11.38,22.01,23.16,2.6,0.59,26.68,None,None,,,,0.49,260.92,28.5,88.34,738,15.74,,9.03,29.49
12-09-2021 00:00,13-09-2021 00:00,32.02,71.66,37.41,18.3,34.78,24.09,4.44,0.84,27.93,None,None,,,,0.38,239.12,30.77,80.23,738.27,70.73,,1,31.52
13-09-2021 00:00,14-09-2021 00:00,26.98,53.45,29.08,12.52,25.67,23.24,3.54,0.44,19.41,None,None,,,,0.41,254.26,29.99,83.7,738.16,47.13,,4.41,30.89
14-09-2021 00:00,15-09-2021 00:00,16.42,47.48,23.59,13.43,23.47,21.17,8.81,0.63,18.06,None,None,,,,0.45,283.17,31.21,75.76,738.41,93.74,,0.3,29.94
15-09-2021 00:00,16-09-2021 00:00,17.75,68.61,28.56,22.19,33.22,19.55,20.06,0.89,19.92,None,None,,,,0.42,227.02,31.73,72.59,738.45,84.26,,None,30.54
16-09-2021 00:00,17-09-2021 00:00,25.04,66.78,36.25,37.77,49.97,21.44,9.89,0.8,12.53,None,0,,,,0.38,193.99,29.16,83.72,738,28.55,,2.47,29.89
17-09-2021 00:00,18-09-2021 00:00,14.36,47.1,22.55,9.94,20.08,17.9,9.26,0.35,16.83,None,None,,,,0.48,283.41,30.07,77.8,738.21,57.89,,0.3,28.61
18-09-2021 00:00,19-09-2021 00:00,25.74,66.53,22.7,11.39,21.33,18.74,10.49,0.76,18.56,None,None,,,,0.45,286.64,31.05,76.49,738.45,73.75,,None,27.36
19-09-2021 00:00,20-09-2021 00:00,28.32,75.12,26.37,12.83,24.46,18.5,15.07,0.65,11.39,None,None,,,,0.4,201.96,32.14,73.86,738.75,104.42,,None,26.29
20-09-2021 00:00,21-09-2021 00:00,33.97,85.29,30.84,13.01,26.99,25.38,13.56,0.64,10.51,None,None,,,,0.36,224.21,32.36,73.73,738.52,97.49,,None,28.51
21-09-2021 00:00,22-09-2021 00:00,31.52,80.27,29.17,12.75,25.88,25.88,18.25,0.6,13.77,None,None,,,,0.37,208.03,31.31,78.51,738.41,78.62,,4.95,29.43
22-09-2021 00:00,23-09-2021 00:00,25.12,44.89,25.23,7.73,19.71,25.05,14.26,0.55,19.69,None,None,,,,0.43,262.06,29.33,84.8,738.1,46.54,,3.22,31.1
23-09-2021 00:00,24-09-2021 00:00,22.16,56.48,20.65,8.02,17.5,20.52,11.75,0.5,26.62,None,None,,,,0.45,235.11,30.51,78.43,738.4,81.19,,4.65,31.79
24-09-2021 00:00,25-09-2021 00:00,17.56,47.13,22.99,10.19,20.52,17.83,6.86,0.59,19.95,None,None,,,,0.43,255.05,30.53,79.34,738.41,78.69,,2.7,31.48
25-09-2021 00:00,26-09-2021 00:00,27.6,55.89,23.24,7.22,18.31,16.56,24.93,0.46,24.72,None,None,,,,0.39,260.62,30.95,77.29,738.41,82.97,,0.3,30.46
26-09-2021 00:00,27-09-2021 00:00,27.19,63.67,24.24,9.94,20.97,15.68,21.38,0.65,20.96,None,None,,,,0.41,262.57,30.96,77.33,738.44,70.24,,None,28.68
27-09-2021 00:00,28-09-2021 00:00,45.45,112.14,35.37,15.71,31.59,19.19,26.19,0.95,16.13,None,None,,,,0.35,262.02,32.29,72.97,738.72,87.46,,None,29.6
28-09-2021 00:00,29-09-2021 00:00,40.27,93.81,27.98,10.09,23.08,22.3,12.86,0.5,16.21,None,None,,,,0.41,272.5,32.43,71.6,738.77,96.84,,None,30.58
29-09-2021 00:00,30-09-2021 00:00,31.28,84.15,28.67,12.01,25.02,23.52,20.25,0.54,15.73,None,None,,,,0.43,252.04,32.01,72.64,738.84,81.76,,None,30.88
30-09-2021 00:00,01-10-2021 00:00,35.37,99.55,32.77,16.33,30.7,23.01,14.44,0.78,17.03,None,None,,,,0.36,231.11,32.1,72.86,739.08,87.64,,None,30.62
01-10-2021 00:00,02-10-2021 00:00,67.87,194.28,42.99,22.97,41.55,22.15,12.12,1.33,24.55,None,None,,,,0.37,210.18,32.1,73.29,739.09,68.52,,None,29.75
02-10-2021 00:00,03-10-2021 00:00,73.42,165.22,0,0,0,0,13.64,0.45,39.75,None,None,,,,0.44,208.07,32.64,69.85,738.98,82.51,,None,29.36
03-10-2021 00:00,04-10-2021 00:00,52.81,174.12,0,0,0,0,17.69,0.92,46.83,None,None,,,,0.48,175.88,32.98,66.17,738.77,86.25,,None,29.39
04-10-2021 00:00,05-10-2021 00:00,46.32,165.1,19.8,3.3,13.2,12.46,19.18,0.81,42.81,None,None,,,,0.41,205.01,32.89,65.73,738.64,85.07,,None,29.92
05-10-2021 00:00,06-10-2021 00:00,47.01,131.27,52.67,11.27,37.17,25.71,17.36,0.72,30.2,None,None,,,,0.42,222.78,32.3,66.94,738.88,84.27,,None,28.79
06-10-2021 00:00,07-10-2021 00:00,51.99,133.04,30.7,6.11,21.29,25.75,10.16,0.67,29.36,None,None,,,,0.47,212.83,32.29,68.58,739.14,85.58,,None,26.67
07-10-2021 00:00,08-10-2021 00:00,63.98,183.38,39.8,5.06,25.28,24.49,13.48,0.87,48.58,None,None,,,,0.52,185.08,31.81,65.65,738.55,83.43,,None,26.56
08-10-2021 00:00,09-10-2021 00:00,73.06,221.82,60.9,23.63,51.61,21.91,15.19,1.25,45.66,None,None,,,,0.43,178.67,31.83,63.99,738.47,87.36,,None,26.06
09-10-2021 00:00,10-10-2021 00:00,87.24,263.95,66.85,39.49,67.67,27.34,19.17,1.55,48.87,None,None,,,,0.41,186.78,31.84,62.34,738.49,86.91,,None,25.9
10-10-2021 00:00,11-10-2021 00:00,97.42,249.26,62.7,41.32,64.76,32.88,19.04,1.76,48.08,None,None,,,,0.4,200,31.94,61.28,738.64,85.16,,None,25.83
11-10-2021 00:00,12-10-2021 00:00,85.55,211.72,69.09,55.71,82.05,31.56,18.94,2.22,46.1,None,None,,,,0.37,238.29,32.07,61.19,738.7,86.88,,None,25.59
12-10-2021 00:00,13-10-2021 00:00,87.42,237.01,61.44,34.78,60.95,29.08,19.8,1.32,46.37,None,0,,,,0.43,200.17,32.1,59.12,738.77,85.62,,None,25.5
13-10-2021 00:00,14-10-2021 00:00,90.96,236.63,37.46,1.65,21.19,25.04,14.85,1.11,67.89,None,None,,,,0.51,215.3,30.92,54.99,738.51,90.23,,None,25.21
14-10-2021 00:00,15-10-2021 00:00,84.35,238.47,54.32,3.76,31.84,21.88,16.14,1.31,74.55,None,None,,,,0.54,187.79,30.49,50.96,738.43,87.69,,None,25.59
15-10-2021 00:00,16-10-2021 00:00,96.05,243.04,67.87,28.94,59.37,24.61,16.54,1.76,62.01,None,None,,,,0.42,190.49,30.8,53.6,738.39,86.47,,None,25.14
16-10-2021 00:00,17-10-2021 00:00,206.04,329.84,78.11,24.71,61.63,35.43,24.07,1.87,36.32,None,None,,,,0.32,239.9,31.44,60.8,738.46,72.58,,None,25.31
17-10-2021 00:00,18-10-2021 00:00,112.33,166.33,36.23,15.63,31.98,42.3,14.65,0.82,14.51,None,None,,,,0.46,267.52,28.87,79.82,738.24,37.57,,4.41,25.98
